h64|1385|1.2523700363652626E8|0.0
h64|520|1.4232477496332484E8|0.0
h52|1400|9.71483886774205E7|0.0
h31|170|8.545433538230613E7|0.0
h52|960|1.5926296815445513E8|0.0
h52|45|5.562197893513319E7|0.0
h8|1005|1.2329577002977537E8|307.0
h64|335|1.6267293175911456E8|0.0
h64|40|6.690571560929071E7|0.0
h52|180|8.893866547313622E7|0.0
h52|1215|1.4618918394947982E8|0.0
h31|950|1.3550987977152246E8|0.0
h52|1010|1.243247342399095E8|0.0
h31|1275|1.204481539605872E8|0.0
h64|130|1.3287522436461575E8|0.0
h8|885|1.5220938858115095E8|0.0
h64|1135|1.5918071014272156E8|0.0
h31|375|1.315033815519588E8|0.0
h64|725|1.286340737396726E8|0.0
h31|560|1.4241567536335772E8|299.0
h8|680|1.1506084743358389E8|0.0
h64|910|1.5905506271672907E8|0.0
h31|850|1.8095771661299354E8|0.0
h64|420|1.435286719508219E8|0.0
h31|1360|9.76894807535278E7|0.0
h8|785|1.2856130931315456E8|0.0
h8|580|1.346989128880664E8|262.0
h52|1115|1.6553152509729236E8|0.0
h8|1290|1.1698143254629557E8|0.0
h31|460|1.5244664231641158E8|0.0
h31|275|8.539083268538454E7|0.0
h64|235|8.202653675600943E7|0.0
h8|190|8.118124000461514E7|0.0
h52|285|7.47180651486268E7|0.0
h52|675|1.1129564768039887E8|0.0
h64|810|1.6134780868379706E8|0.0
h52|860|1.9255293945628557E8|0.0
h8|395|1.325570302901924E8|0.0
h52|470|1.5041167989957306E8|0.0
h52|1300|1.1580711560064857E8|0.0
h64|1425|9.743540739878476E7|0.0
h64|1035|1.6268094687884784E8|0.0
h31|665|1.1902663173443516E8|312.0
h8|970|1.2559585544729075E8|0.0
h64|1220|1.4722836168208957E8|321.0
h31|1175|1.5129371970193878E8|0.0
h64|625|1.0354951007167305E8|0.0
h64|60|9.414724860744974E7|0.0
h64|1340|1.139141207947727E8|0.0
h52|205|7.80257083332236E7|0.0
h8|500|1.3681511675191462E8|0.0
h8|0|5.8962851818462536E7|0.0
h52|795|1.3205915855015686E8|327.0
h52|1030|1.228382004281136E8|265.0
h31|190|7.541816805491686E7|0.0
h52|980|1.3764614563198578E8|0.0
h52|590|1.0729514954942128E8|0.0
h31|970|1.2584929887742116E8|0.0
h52|65|6.4168230798611E7|0.0
h8|1025|1.3070860159534805E8|0.0
h8|1210|1.4535967597287774E8|0.0
h31|1090|1.5388507488596663E8|0.0
h64|0|5.896326372751604E7|0.0
h31|1295|1.0590116065487796E8|0.0
h8|25|8.019097778003377E7|0.0
h52|1235|1.2193870982837933E8|0.0
h31|785|1.2942086791175912E8|0.0
h64|745|1.3376011045337072E8|0.0
h8|315|1.6262412626252866E8|0.0
h64|355|1.4414663409411168E8|0.0
h8|705|1.3159074648622838E8|0.0
h64|150|1.2286717050885119E8|0.0
h64|1155|1.637143809992453E8|0.0
h31|580|9.940963567182657E7|0.0
h8|1415|9.513170659960474E7|0.0
h52|1420|1.0675658172436966E8|0.0
h31|395|1.248972402675573E8|0.0
h8|110|1.2032802262440749E8|0.0
h64|930|1.3142717584958625E8|0.0
h64|540|1.3739054673074254E8|0.0
h31|915|1.7064005285279754E8|0.0
h52|535|1.4506160165382016E8|0.0
h64|870|1.349930418518571E8|0.0
h64|480|1.440181840691901E8|0.0
h64|1095|1.732556811379155E8|0.0
h52|1175|1.4627940444719458E8|0.0
h64|1280|1.1114112175314431E8|0.0
h52|720|1.318972125590686E8|0.0
h8|255|7.765302058826596E7|0.0
h31|1220|1.4916505168068254E8|0.0
h8|1355|1.1040678077260832E8|0.0
h52|145|1.2164395824228717E8|0.0
h52|330|1.6431867438930112E8|0.0
h52|1360|1.1375165841700734E8|0.0
h31|65|6.1729882286906734E7|0.0
h8|830|1.787217269504637E8|0.0
h8|440|1.5285400185653448E8|0.0
h64|295|1.2421071432722685E8|0.0
h31|1425|9.517074433436102E7|0.0
h52|925|1.495888673112095E8|0.0
h31|710|1.2525200715245225E8|0.0
h8|1150|1.6106466542424285E8|0.0
h31|320|1.67289950040517E8|0.0
h8|645|1.0850073579019944E8|0.0
h31|525|1.5360360468657944E8|0.0
h31|1035|1.2268535318294781E8|0.0
h31|135|1.2827904968903197E8|0.0
h64|685|1.1860951324363889E8|0.0
h31|1265|1.1784082698166285E8|0.0
h8|485|1.3937413296178204E8|0.0
h8|875|1.1780542900327541E8|0.0
h52|765|1.2718273180532782E8|0.0
h52|950|1.3269646090439494E8|0.0
h64|510|1.5466972128468984E8|0.0
h31|550|1.1978628156572367E8|0.0
h52|560|1.2900108258158539E8|0.0
h31|90|9.686552747730604E7|0.0
h8|280|8.367797712237774E7|0.0
h64|1125|1.67927413819787E8|0.0
h52|375|1.3253910849409123E8|0.0
h64|120|1.2952462131482384E8|0.0
h64|715|1.2506028272828534E8|0.0
h64|30|6.710985525176512E7|0.0
h52|35|6.562605769199764E7|0.0
h52|1205|1.6059768869536123E8|0.0
h52|1000|1.3490561732937106E8|0.0
h64|1310|1.0951870722461292E8|0.0
h8|670|1.2915228934471524E8|0.0
h31|365|1.3306979067268372E8|0.0
h64|325|1.635592780500596E8|0.0
h8|1195|1.684222853201456E8|0.0
h31|160|8.263913795293126E7|0.0
h31|755|1.3631591967587844E8|0.0
h31|940|1.3765116573611483E8|260.0
h52|170|9.426914123088767E7|0.0
h64|900|1.370885430857081E8|332.0
h8|1380|9.619082066828208E7|285.0
h31|1060|1.467541736326741E8|0.0
h8|455|1.4256968611561352E8|0.0
h31|60|6.176566648910251E7|0.0
h8|1165|1.532191158812451E8|0.0
h31|1235|1.346581983411657E8|0.0
h52|140|1.1336355197043921E8|0.0
h52|1170|1.5133682073578084E8|0.0
h8|1350|9.655301962478518E7|0.0
h64|1295|1.1459305732323316E8|0.0
h31|725|1.305212972499972E8|0.0
h31|910|1.574686162228012E8|0.0
h31|1030|1.4290526372550657E8|0.0
h31|130|1.2827106658162603E8|0.0
h52|920|1.3380746325118202E8|0.0
h64|290|1.2495531279832235E8|0.0
h52|735|1.2885521258069518E8|0.0
h52|345|1.790518987462703E8|0.0
h64|885|1.2167786357571416E8|0.0
h64|1090|1.5496752101746348E8|0.0
h52|530|1.2822399022122714E8|0.0
h52|1375|9.488099128902772E7|0.0
h31|1420|9.070485680248833E7|0.0
h31|335|1.637172028435894E8|0.0
h64|680|1.1122735743686454E8|0.0
h8|640|1.0811801807293412E8|0.0
h64|495|1.4733114644698608E8|0.0
h31|520|1.3155626094201581E8|0.0
h8|845|1.609661091760127E8|0.0
h8|250|7.988664875430678E7|0.0
h31|1230|1.5333854160792115E8|0.0
h52|545|1.2939035536593613E8|0.0
h64|880|1.1478293454357164E8|0.0
h8|655|1.1964411242810358E8|0.0
h8|450|1.1577216324234621E8|0.0
h8|1160|1.6162488633409187E8|0.0
h52|340|1.65193812554245E8|0.0
h52|1185|1.6907941006993708E8|293.0
h64|490|1.3944738527854484E8|0.0
h64|1290|1.1453948516615194E8|0.0
h31|1435|9.231458843755299E7|0.0
h52|155|1.2341977644380996E8|0.0
h8|840|1.8037347132900897E8|0.0
h31|1045|1.2557845226554957E8|0.0
h31|330|1.6084098219034073E8|0.0
h52|730|1.2653512426076357E8|0.0
h31|75|9.245755212358902E7|0.0
h31|145|1.146211858368019E8|0.0
h8|1365|1.1567164047486278E8|0.0
h64|695|1.1597654313603058E8|0.0
h52|935|1.387150190307078E8|0.0
h52|1370|1.010703411331942E8|0.0
h64|105|1.2413458297044095E8|0.0
h64|15|1.0364550817255649E8|0.0
h31|720|1.2762054121082194E8|0.0
h31|535|1.5383067576964977E8|0.0
h31|925|1.312958395679496E8|0.0
h8|265|7.878256882570188E7|0.0
h52|1310|1.1574194854757836E8|0.0
h52|1125|1.5714749715781254E8|0.0
h8|980|1.47694219839935E8|0.0
h8|1100|1.6578447961496305E8|0.0
h64|430|1.3754932920786995E8|0.0
h8|205|7.764949686563635E7|0.0
h8|795|1.182033074844018E8|0.0
h52|870|1.514811727447605E8|0.0
h8|1305|1.1686910549256015E8|0.0
h64|820|1.1816094391132726E8|0.0
h31|1370|9.621104041787134E7|0.0
h31|470|1.2689883253127897E8|0.0
h52|480|1.2847372822132099E8|0.0
h31|860|1.5402506261693662E8|0.0
h31|285|7.544030523251125E7|0.0
h64|1045|1.3944860601928067E8|0.0
h31|675|1.1641748440614846E8|0.0
h52|295|1.2470212728938982E8|0.0
h8|590|1.0603722403507963E8|0.0
h64|1435|8.805830936730325E7|0.0
h52|685|1.1589898520132671E8|0.0
h64|1230|1.534363102995622E8|0.0
h64|635|1.0923439011514156E8|0.0
h31|1185|1.7540432421660596E8|0.0
h64|245|8.042013490619728E7|0.0
h31|15|1.035452076845022E8|0.0
h8|390|1.229532314686271E8|0.0
h31|865|1.4470317662693018E8|0.0
h52|280|8.541437973909077E7|0.0
h8|780|1.28756330115631E8|0.0
h52|1315|1.0908695078931129E8|0.0
h52|875|1.701011444986842E8|0.0
h64|1420|9.347711496477148E7|0.0
h64|1235|1.3914749123286527E8|0.0
h31|1170|1.5030533881682637E8|0.0
h64|435|1.3067302062338142E8|0.0
h64|825|1.7254235958707938E8|0.0
h8|1105|1.5583437378109708E8|0.0
h31|1375|9.34446967712571E7|0.0
h64|620|1.0421542978744432E8|0.0
h31|660|1.1415745312320516E8|0.0
h52|670|1.139748489532576E8|0.0
h8|595|1.0077720168627444E8|0.0
h8|985|1.4074644125247648E8|0.0
h52|1110|1.6402119556737265E8|0.0
h52|485|1.3008189184797484E8|0.0
h64|1030|1.3272636216927998E8|0.0
h31|270|7.616136751420021E7|0.0
h64|230|8.21195913103431E7|0.0
h31|475|1.2580114686276923E8|0.0
h64|1365|1.1960988105748606E8|0.0
h52|5|1.0209095229742542E8|0.0
h8|710|1.263906038314801E8|0.0
h52|210|7.816810915035781E7|0.0
h8|1030|1.2863647022251676E8|0.0
h31|200|7.340246209139124E7|0.0
h8|135|1.295728746160624E8|0.0
h8|320|1.6148664495966688E8|0.0
h52|1240|1.2124296071981373E8|0.0
h31|405|1.3200788523298076E8|0.0
h64|175|9.169321333051437E7|0.0
h64|85|1.0616212774864349E8|0.0
h8|915|1.497620601080913E8|0.0
h64|1160|1.6918592677498263E8|0.0
h52|70|6.472365703344101E7|0.0
h64|750|1.3257368730468675E8|0.0
h64|955|1.3441279615097338E8|0.0
h64|565|1.2081176229524209E8|0.0
h31|1305|1.1318488284430468E8|312.0
h8|525|1.4832671045468378E8|0.0
h31|995|1.2857603264957711E8|0.0
h8|30|6.252528500447768E7|0.0
h31|790|1.6413778930278674E8|0.0
h31|1100|1.6093665933124936E8|0.0
h52|600|1.0730291863423564E8|0.0
h8|1420|9.22924845024376E7|0.0
h8|1235|1.2231444146540824E8|0.0
h52|805|1.4108396748902836E8|0.0
h52|415|1.4649531832784784E8|0.0
h64|360|1.3337245608409727E8|0.0
h52|1055|1.5616726778551254E8|0.0
h8|420|1.4595438253226268E8|0.0
h64|275|8.480867308004062E7|0.0
h52|125|1.2580994765217564E8|0.0
h31|1015|1.2785158026449996E8|0.0
h52|310|1.231608458272427E8|0.0
h31|1405|8.633781884960747E7|0.0
h64|665|1.2450647510582183E8|0.0
h8|1335|1.237898987590742E8|0.0
h31|1200|1.674120008798378E8|0.0
h52|515|1.4106663971195826E8|0.0
h8|810|1.2241759214646313E8|0.0
h64|1260|1.1629451195919573E8|0.0
h31|300|7.656939472715378E7|0.0
h52|1155|1.5891950993892E8|0.0
h52|905|1.5263015085692483E8|0.0
h31|890|2.0006362245182326E8|0.0
h64|850|2.0458852358806446E8|0.0
h31|505|1.5886284581534606E8|0.0
h52|700|1.361917922360699E8|0.0
h8|235|8.193447357754722E7|0.0
h8|625|1.0837284316885065E8|0.0
h64|1075|1.558809846807495E8|0.0
h31|45|6.214338714022267E7|0.0
h31|115|1.2439991419826457E8|0.0
h52|1340|1.2821984183897293E8|0.0
h64|460|1.562775979953346E8|0.0
h8|1130|1.638235670816226E8|0.0
h31|515|1.3590309042086777E8|0.0
h31|125|1.2474635440621233E8|0.0
h8|430|1.6361194295520303E8|0.0
h52|320|1.6449080042667496E8|0.0
h31|1025|1.257537651180092E8|0.0
h31|1210|1.4684412216011873E8|0.0
h8|1140|1.591454643122507E8|0.0
h64|860|1.5358406531311798E8|279.0
h52|525|1.4593313579720172E8|0.0
h8|635|1.0810186404196419E8|0.0
h64|470|1.3715381792881587E8|0.0
h52|710|1.2574865519122764E8|0.0
h52|915|1.5048157550738722E8|0.0
h64|1270|1.1727281170949821E8|0.0
h8|1345|1.1344213536232284E8|0.0
h64|285|7.715116166470952E7|0.0
h8|820|1.1826914505314568E8|289.0
h64|1085|1.6672380718746993E8|0.0
h31|310|1.6260299335276788E8|0.0
h64|675|1.163937455870193E8|0.0
h31|905|1.608988283250309E8|0.0
h31|700|1.2259180903108205E8|0.0
h8|245|7.95454305002417E7|0.0
h52|135|1.2887009752056569E8|0.0
h52|1165|1.546527903244101E8|0.0
h31|55|6.711671690744501E7|0.0
h31|1415|1.0822216960882647E8|0.0
h52|1350|1.145240556379019E8|0.0
h31|1135|1.6282881598051217E8|0.0
h31|1320|1.1250217217593282E8|0.0
h31|235|7.423802989019404E7|0.0
h31|625|1.0929597199069802E8|0.0
h52|635|1.0792641936888343E8|0.0
h64|785|1.3247102496354613E8|0.0
h8|1250|1.1925314723077744E8|0.0
h8|355|1.5101975044118428E8|0.0
h8|65|6.94748166163426E7|0.0
h31|810|1.1980431870784815E8|0.0
h64|970|1.4545072842938223E8|0.0
h52|245|7.96486039169953E7|0.0
h64|1195|1.7249412732369876E8|0.0
h8|1065|1.2742141551894276E8|0.0
h8|930|1.2859153048127227E8|0.0
h8|540|1.2491370773270161E8|0.0
h64|580|1.3007592620523731E8|0.0
h64|395|1.3510548095514783E8|0.0
h64|190|8.032635925970805E7|0.0
h52|820|1.608941693212695E8|0.0
h52|430|1.408440014530877E8|0.0
h52|1070|1.5090390044868442E8|0.0
h8|745|1.34684934091218E8|0.0
h8|150|1.2239184612241381E8|0.0
h31|420|1.5934019479650843E8|0.0
h64|1380|9.650160432159832E7|0.0
h52|1275|1.1162879451361117E8|0.0
h52|1050|1.2619462334648402E8|0.0
h31|990|1.390846794767143E8|0.0
h64|170|9.211035827127379E7|0.0
h52|615|1.1469161358384699E8|0.0
h8|1230|1.512387039808048E8|0.0
h8|130|1.3509038235003746E8|0.0
h31|605|1.065388484028179E8|0.0
h8|725|1.3122262224745005E8|0.0
h31|215|8.065904263038506E7|0.0
h64|1175|1.4879139332968116E8|0.0
h52|410|1.432584854779981E8|0.0
h8|1435|1.0755633578256601E8|0.0
h64|765|1.3433118767958155E8|0.0
h8|45|6.514007049226546E7|0.0
h8|520|1.3901238658783287E8|0.0
h52|0|1.0364044266289303E8|0.0
h8|335|1.621739288617156E8|0.0
h31|1115|1.6121508643332523E8|0.0
h64|1360|9.339094076603663E7|0.0
h64|950|1.3741578004967242E8|0.0
h52|85|1.099179596158127E8|0.0
h31|400|1.3681332179669258E8|0.0
h52|225|8.524217881011796E7|0.0
h31|1300|1.1454421999360465E8|0.0
h8|1045|1.4893129645037624E8|0.0
h64|375|1.2643752197305088E8|0.0
h8|910|1.540578491255188E8|0.0
h52|800|1.580052310176695E8|0.0
h64|80|9.89260926526626E7|0.0
h52|1255|1.3666939560491186E8|0.0
h64|560|1.0988455589610775E8|0.0
h64|640|1.0951196340331201E8|252.0
h31|1395|1.2576700886441387E8|0.0
h31|495|1.4713172411837894E8|0.0
h8|600|1.0498807623459436E8|0.0
h8|415|1.4194251732947797E8|0.0
h52|1335|1.1590112529931039E8|0.0
h31|885|1.6186357800826198E8|0.0
h52|100|1.1090364864214008E8|0.0
h52|895|1.3838502991982588E8|0.0
h52|690|1.1731281837674044E8|0.0
h52|305|1.2631017857212462E8|0.0
h64|250|7.81545552966302E7|0.0
h64|845|1.7543614267799237E8|0.0
h64|455|1.3004010409894586E8|0.0
h8|210|7.914270395961419E7|0.0
h8|1125|1.682776430828967E8|0.0
h31|290|7.650662742377084E7|0.0
h31|680|1.179590774136937E8|0.0
h8|805|1.6241126366016075E8|0.0
h64|1255|1.1800020630188912E8|0.0
h31|1190|1.7578173793928912E8|0.0
h31|20|9.219109138713484E7|0.0
h52|1130|1.6139416449501637E8|0.0
h8|1310|1.1318867626191537E8|0.0
h64|1050|1.4005344283959365E8|0.0
h64|670|1.0860115097909385E8|0.0
h52|130|1.2786162149450976E8|0.0
h52|335|1.6624698081219435E8|0.0
h52|1160|1.6335996245402253E8|0.0
h31|510|1.3185632286080977E8|0.0
h31|120|1.2562957756557697E8|0.0
h64|1080|1.4062236383888626E8|0.0
h8|835|1.3611182109865555E8|0.0
h64|485|1.5905803213171488E8|0.0
h8|240|8.226519556896509E7|0.0
h31|1410|1.0189367108670716E8|0.0
h8|1155|1.6420083718614694E8|0.0
h52|725|1.2884747973688133E8|0.0
h64|875|1.7107410246849132E8|0.0
h31|1225|1.416949410444819E8|0.0
h52|910|1.5947623745408288E8|0.0
h8|630|1.0979256406195964E8|0.0
h64|1285|1.1417802047305126E8|0.0
h8|445|1.1808357135128614E8|0.0
h31|1020|1.3145448571695398E8|0.0
h64|280|8.541083410752857E7|274.0
h52|1365|1.1707988072426154E8|0.0
h52|520|1.2864034318286373E8|0.0
h31|715|1.2863679314737214E8|0.0
h31|325|1.6252040731298816E8|0.0
h31|900|1.555022872555533E8|0.0
h31|50|5.921286511219518E7|0.0
h8|1340|9.609836107304776E7|0.0
h31|1160|1.5921615128168815E8|0.0
h64|220|8.51036384355554E7|0.0
h64|610|1.1048412060543372E8|0.0
h52|660|1.0728316923921393E8|0.0
h52|270|7.644139385479037E7|0.0
h8|90|1.2310727788738155E8|0.0
h8|975|1.506024665638704E8|0.0
h31|465|1.5187714369196174E8|0.0
h64|1225|1.364842047759875E8|0.0
h8|770|1.2778637526059785E8|0.0
h64|1410|1.184675510488499E8|0.0
h8|380|1.3233278227557759E8|0.0
h52|475|1.4999977223134983E8|0.0
h64|1020|1.2511484194316691E8|0.0
h8|1295|1.1534632307039289E8|0.0
h31|260|7.711560360140094E7|281.0
h64|425|1.409265780033449E8|0.0
h64|815|1.2681558826899569E8|0.0
h52|865|1.48015143921638E8|0.0
h31|1365|9.391808939411604E7|0.0
h8|195|7.284117949028124E7|0.0
h8|585|1.0476562023826098E8|0.0
h52|1100|1.6031044829614154E8|0.0
h8|1090|1.720125683372486E8|0.0
h31|855|1.5505985864538375E8|0.0
h52|1305|1.0998048510023254E8|0.0
h31|650|1.072041833184232E8|0.0
h8|230|9.435133547503972E7|0.0
h8|1145|1.6251655993223974E8|0.0
h31|500|1.500287115330726E8|0.0
h8|825|1.7573864450394428E8|0.0
h31|40|6.017822101143667E7|0.0
h64|865|1.4917964524021775E8|0.0
h52|1355|9.584147119593458E7|0.0
h31|1215|1.4458707009983948E8|0.0
h8|620|1.0864327267322561E8|0.0
h52|510|1.4268529914791748E8|0.0
h64|1275|1.159200019325275E8|0.0
h8|435|1.3497442090276957E8|0.0
h64|270|7.679994695281401E7|0.0
h64|1070|1.6836958035342163E8|0.0
h31|1010|1.376972535134676E8|0.0
h52|715|1.2747768678181872E8|0.0
h64|475|1.2550528741544066E8|0.0
h31|110|1.110749220398091E8|0.0
h8|1330|1.143680991732216E8|0.0
h52|120|1.2413300874071613E8|0.0
h31|1400|1.003019708173544E8|0.0
h52|900|1.297464253168248E8|0.0
h52|1150|1.6687203240561378E8|0.0
h31|315|1.61215676198009E8|0.0
h31|705|1.287955806696304E8|0.0
h64|660|1.14520101926902E8|0.0
h52|325|1.630376485834653E8|0.0
h31|965|1.3882074999726093E8|0.0
h52|1415|9.109080453449859E7|0.0
h8|1205|1.6692854181694734E8|0.0
h52|380|1.273872149338675E8|305.0
h64|925|1.4569332735792413E8|0.0
h52|585|1.133180741829296E8|0.0
h64|535|1.2468673256121185E8|0.0
h64|1130|1.6213341079806468E8|0.0
h52|195|7.420544778278732E7|0.0
h64|1335|1.1130913241472112E8|0.0
h52|975|1.6217502842978495E8|0.0
h8|490|1.4521876995978534E8|0.0
h31|575|1.1623242432171762E8|0.0
h52|40|5.7423097063571386E7|0.0
h52|770|1.3048945370976616E8|0.0
h8|105|1.1885450880596833E8|0.0
h52|1210|1.4693563723191312E8|0.0
h8|880|1.797087786215665E8|0.0
h31|185|8.06670271411584E7|0.0
h64|330|1.6008913863175115E8|0.0
h31|760|1.2820575480133198E8|0.0
h31|1270|1.1567337418537226E8|0.0
h52|1025|1.2855546962096666E8|0.0
h8|1000|1.3061637968323311E8|0.0
h8|695|1.1985660328079177E8|0.0
h31|1085|1.501813657105886E8|0.0
h64|145|1.1631671823187155E8|0.0
h64|720|1.2839415295637321E8|0.0
h31|370|1.3324507748838544E8|0.0
h64|55|9.424158341452532E7|0.0
h52|1285|1.1848927396593842E8|290.0
h31|635|1.1836836893028694E8|0.0
h64|980|1.36293030844505E8|0.0
h8|1075|1.3757881378849977E8|0.0
h31|1330|1.1683614210180081E8|0.0
h8|160|1.1958194254424907E8|0.0
h31|1145|1.629525759785592E8|0.0
h64|1005|1.247877595064319E8|0.0
h31|820|1.639649536083866E8|0.0
h8|1260|1.1753285345164809E8|0.0
h64|1390|1.1176324795331387E8|0.0
h52|830|1.1628226356536941E8|0.0
h31|245|7.871194989899465E7|0.0
h31|430|1.374524486248729E8|0.0
h8|755|1.2734123697892874E8|0.0
h8|75|9.382069396366432E7|0.0
h52|1080|1.334375854069022E8|0.0
h8|550|1.015511024360919E8|0.0
h8|365|1.2392568694734752E8|0.0
h52|255|7.964396535817768E7|0.0
h52|440|1.0898767041483232E8|0.0
h8|940|1.3096090089320633E8|294.0
h64|795|1.7221036051307395E8|0.0
h64|590|1.0506261757322977E8|0.0
h52|645|1.0724042822801897E8|0.0
h64|205|7.589634608646774E7|0.0
h31|450|1.1399619604596834E8|0.0
h8|960|1.3095018913805318E8|0.0
h52|850|1.6660241987319252E8|0.0
h8|1280|1.1542523890636824E8|0.0
h8|180|8.454121731434408E7|0.0
h31|840|1.5980721950011426E8|0.0
h31|1350|1.151419254353431E8|0.0
h8|95|1.0845506785881875E8|0.0
h64|1415|9.141153146148044E7|0.0
h8|570|1.0534063836810547E8|0.0
h52|460|1.3845479292949364E8|0.0
h31|265|1.2442333676241545E8|0.0
h64|410|1.5428092460149434E8|0.0
h8|1095|1.5150350879637554E8|0.0
h64|225|8.61058945235699E7|0.0
h64|1025|1.2795017877149141E8|0.0
h52|275|8.56672725274874E7|0.0
h52|665|1.2146417628647724E8|0.0
h52|1105|1.627320341794522E8|0.0
h8|385|1.3170406470957176E8|0.0
h64|1210|1.565073072759725E8|0.0
h31|655|1.2125486411956283E8|0.0
h8|775|1.3007668653410403E8|0.0
h64|615|1.0851029014379597E8|0.0
h31|1165|1.6519182747561672E8|0.0
h64|800|1.366100142031493E8|0.0
